userID,bookID,prediction
u17832892,b51986055
u81769131,b98654472
u58563514,b04529407
u89350419,b90299577
u20351808,b72304066
u93250683,b60374563
u22867894,b70701888
u29276392,b56105038
u18722126,b72813907
u62410124,b20547561
u92522385,b87691807
u93568892,b92969085
u26635843,b88402200
u71168005,b52503900
u46353403,b26525361
u52234710,b78008834
u31495974,b11234289
u30367227,b52580354
u56265479,b46923281
u61720642,b15268547
u58337048,b48676763
u54983801,b00653768
u44268721,b02653820
u82432694,b78132843
u87857877,b99836543
u01743798,b31900574
u98498753,b59032154
u66608873,b09979253
u40678161,b88863965
u28722937,b15688485
u94644146,b07811476
u87068843,b06138796
u09569481,b64932806
u71685034,b35789402
u72646099,b04359978
u67857862,b60434059
u54945950,b20537286
u44235591,b69945803
u21194357,b92037806
u41091260,b93063377
u57691812,b16906807
u09964571,b96756396
u46434969,b10229286
u88982175,b79143534
u63430557,b82148195
u15210784,b15143653
u49883591,b58404382
u08625479,b56362706
u47604971,b52929604
u94448754,b64045516
u21045721,b39501581
u05769182,b07278059
u15168906,b31940706
u72102241,b33009412
u14123217,b56105038
u14321575,b28651364
u87366750,b47171732
u88618125,b71271368
u64597420,b78275112
u86700844,b99935727
u85140297,b05938893
u13414888,b69989437
u92070781,b68725737
u57779891,b47771185
u54516650,b56702712
u74154133,b85255296
u09258420,b15466237
u61392074,b18610759
u59551779,b26003550
u95274588,b73813199
u64050451,b86522412
u94242346,b08135061
u23547723,b67030393
u55029519,b22652791
u36952460,b93745301
u80712308,b32974421
u04292931,b57002888
u96905697,b46883929
u34390645,b92260320
u44745846,b34878607
u86846430,b90449605
u15334446,b57316882
u05176063,b24751294
u86372528,b34953904
u38708772,b19822827
u15695801,b17741315
u31425697,b71472247
u52480921,b29392448
u30951733,b34518021
u11953539,b81841696
u04169740,b03135617
u34306008,b90422949
u24949491,b27702770
u96804020,b48197202
u40046662,b14632405
u83568220,b54003732
u90035985,b26847239
u48633704,b82785620
u61660748,b64124445
u40091872,b63603925
u58574412,b27669202
u39330888,b09902724
u46665641,b08004121
u19624517,b81841546
u04637290,b15962680
u90044042,b34412831
u79728709,b32288653
u94323449,b11752294
u74810169,b15860915
u16267729,b52929604
u21270888,b77932141
u11812235,b39903678
u37356350,b79928088
u60645427,b09979253
u75546313,b68009767
u45924572,b11689530
u71463465,b65216323
u95222161,b04094905
u24383232,b54115653
u11541917,b88487078
u27968472,b79253970
u35865134,b59459809
u84383885,b65216323
u19300588,b09777918
u07504648,b68107492
u69636273,b21398815
u50107628,b01136753
u22638248,b36224199
u60308492,b88947899
u56743163,b67550881
u13984942,b17652650
u18265021,b70912031
u75769572,b77342401
u44490709,b89324149
u15203965,b15869276
u82072455,b27882595
u69548402,b52439315
u11090131,b74167560
u47481096,b97887852
u59443457,b99719030
u13810664,b56915887
u58053714,b05154189
u06585432,b41361390
u86835538,b71599980
u12210966,b79116544
u97308548,b33391853
u29873526,b05154189
u16284949,b21458320
u11602597,b07325411
u67498173,b04798547
u63267387,b26783178
u84077771,b24915312
u38179383,b80730701
u71819251,b38423888
u00840685,b74445461
u31517854,b75100696
u75176595,b08233764
u85290789,b69294942
u13831604,b61292623
u95917540,b06633346
u96558248,b03530794
u89999370,b14338293
u95216256,b55180043
u05649152,b09304076
u34086789,b09049778
u39379707,b69241339
u81180136,b71643000
u02344106,b39664275
u43873908,b13887817
u39178567,b70892724
u93029646,b16024414
u54500750,b93745301
u61269446,b36398776
u20865214,b66664015
u74797687,b70912031
u90215949,b08349503
u62218957,b75219215
u71672269,b84770798
u84050864,b63603925
u70598867,b81894885
u63377987,b13298774
u28345292,b44849506
u27809516,b68095123
u72005470,b36153689
u04366823,b36398776
u17094612,b77201589
u62759138,b38122928
u02898980,b49553867
u96435276,b81323559
u71506103,b40934702
u70609334,b07278059
u54096351,b88562055
u07688795,b07831192
u13190175,b28190473
u99213638,b66664015
u57160874,b54369491
u52999548,b37073691
u81410686,b55226287
u26808131,b82890607
u78905183,b29422431
u41966708,b63332173
u35542152,b55105377
u21962254,b81323559
u89491378,b52485134
u70549733,b88487078
u54766708,b64731092
u20961224,b54781444
u24240245,b32521851
u79273486,b07378867
u19521923,b96756396
u58009017,b66132701
u80763459,b52736396
u84960512,b08545824
u12624695,b13274041
u09216025,b88785299
u68914359,b33860867
u25181290,b46064947
u27797229,b86376623
u95360464,b90516259
u89018385,b38724274
u08237580,b14113125
u11291574,b78008834
u49726134,b24646714
u97632515,b31988440
u73268222,b97528491
u29464259,b27307698
u09829223,b16689742
u80594626,b35067156
u54800402,b32727723
u26386255,b95800909
u96326348,b85868333
u22011480,b43914262
u53135701,b04763192
u77049815,b80970834
u60899733,b09902724
u81010240,b62470547
u71721329,b21674268
u19703161,b42977080
u00791522,b93936801
u09454810,b81323559
u42679093,b44387119
u04330470,b50384790
u26716074,b88182084
u71210923,b38850631
u38042079,b18722570
u77049815,b41361390
u78169984,b06655641
u07860817,b02653820
u44814362,b54369491
u29493940,b56466462
u47475363,b68095955
u23522423,b14548141
u42571614,b06167371
u63318773,b52217488
u32863918,b65629315
u80707632,b36766414
u17320859,b21674268
u56976216,b69989437
u72295004,b32727723
u64160511,b42977080
u97921066,b44393400
u33334535,b86788370
u05958200,b10567312
u93464516,b55073403
u07583213,b05115658
u24651790,b41402498
u72396636,b71794852
u21904445,b82924906
u27348290,b43699450
u49249126,b86376623
u49575669,b12120726
u89999370,b74770858
u34647803,b56105038
u66979743,b58990319
u75084914,b11721138
u58141815,b09123950
u00869433,b26385014
u77133239,b10335589
u20796304,b45868107
u07564647,b82924906
u22632143,b54922231
u57684620,b62008180
u37344410,b60484296
u15723018,b83935517
u58785485,b83003028
u95711768,b73703618
u12594094,b97302773
u57523140,b15484815
u05281300,b77508650
u71485314,b40598851
u50047256,b50109072
u47475363,b46584434
u39061707,b16571480
u62957827,b52842739
u47504011,b21357510
u26550736,b85462814
u91289077,b36754274
u78834683,b28190473
u28165115,b04721713
u63485177,b95816463
u58070159,b26385014
u59923784,b06256559
u93090724,b86740889
u72492389,b50384790
u34037750,b80102793
u68095158,b02880533
u98535966,b21357510
u64684093,b17679110
u47636586,b57528832
u46006824,b03671144
u90758823,b12526023
u96432194,b76040943
u84733572,b03370511
u34430576,b03579093
u02155011,b73098962
u72565183,b22242111
u35607002,b93997659
u27094344,b91302109
u72369831,b51242397
u37689928,b82056709
u87857877,b87956405
u52785240,b15268547
u51050734,b41341679
u90598721,b26385014
u24875976,b33798237
u84872505,b88978481
u92300325,b47772980
u52234710,b88597012
u31411881,b75511430
u70455688,b78008834
u24383232,b90182673
u94240390,b28615151
u54901031,b54446861
u96668941,b47772980
u55548321,b46006537
u38099391,b64898087
u84733572,b00793888
u92277367,b70016806
u49729340,b14547631
u49506272,b54384341
u22811283,b88317943
u45072695,b44711938
u58977287,b26138336
u45098647,b40151793
u54416194,b53545849
u19874911,b18070400
u62899912,b13222925
u17627269,b11179371
u25680174,b50869133
u15073128,b47027276
u62851036,b10169084
u96635387,b44267669
u94567955,b15218884
u32166934,b70849527
u65590032,b74484819
u33286991,b74034107
u29431489,b74821603
u24357683,b63303984
u26706123,b86788370
u41551166,b08349503
u13045132,b55260914
u11567969,b28063904
u94462479,b26711051
u91540789,b09101662
u48226172,b90171057
u36984392,b26138336
u85950801,b50851932
u21755840,b52648851
u26073289,b64898087
u09073028,b51791070
u45302560,b19822827
u94861664,b09049778
u88457062,b01792617
u12983626,b34668017
u11452959,b93418350
u43925356,b02167358
u58053714,b98844131
u48245003,b08004121
u25978602,b06167371
u61094465,b99503422
u84862389,b15764467
u27792313,b16474359
u78168080,b18363826
u93915775,b04767223
u84824214,b34681163
u42824099,b88086544
u90060094,b80625075
u81121219,b52580354
u31044955,b27289602
u79468483,b29802159
u42151271,b07812624
u53564523,b62325202
u73010249,b90354954
u66970209,b34736748
u03683135,b52842739
u51825352,b97062216
u14541133,b79975924
u69048842,b31687952
u08431648,b20071798
u69136030,b39574458
u92043367,b34233906
u57992518,b07563168
u52376392,b39398529
u46290104,b56751792
u67480372,b95800909
u67681449,b47344151
u92680908,b64898087
u06298421,b52101224
u10178570,b04525911
u67246150,b91361163
u06784787,b41451971
u57286628,b66664015
u70092269,b23457095
u14353351,b85416756
u83632440,b67049834
u49310252,b46139942
u29550270,b69945803
u33788705,b16577739
u75130235,b52500520
u04361978,b46888254
u87284756,b61372131
u47181254,b91885011
u10427131,b28661214
u18256938,b55111127
u15476394,b80479144
u99944945,b08777170
u87744255,b73712332
u03458163,b47027276
u46043296,b58973293
u36911755,b64278334
u05217581,b92010491
u13185986,b21861372
u24000217,b61430045
u89703512,b35479202
u39493790,b87267848
u37277743,b66019554
u74356619,b95269354
u27851097,b66261719
u93479410,b34742848
u48242450,b79124168
u08464982,b17820095
u92168005,b71472247
u39735183,b36724483
u33345425,b21557753
u86909855,b60848425
u10427131,b21733131
u43547543,b77049201
u80217579,b92460150
u36507913,b15869276
u32631785,b72005521
u61961435,b15268547
u83580686,b22475341
u30247228,b97177380
u41119039,b88947899
u21555884,b34681163
u48264563,b99145398
u27781118,b98844131
u68731367,b65626007
u32091922,b04739421
u44675264,b40598851
u62238693,b64523850
u59068150,b52485134
u46389571,b86376623
u93986318,b71450314
u63872610,b76864243
u86409638,b60508787
u76380974,b92536464
u63549776,b95816463
u85444164,b53545849
u44649985,b71904117
u92278115,b61454811
u22830013,b96621963
u55497016,b87439329
u59710887,b96714327
u61464415,b47935301
u60770648,b14071276
u56542859,b76982320
u56546075,b26385014
u75167549,b43695301
u44593593,b74821603
u86409638,b75798712
u66084034,b61743606
u17547243,b75438842
u93235322,b62424088
u54647336,b43159696
u18122576,b53423202
u42244645,b42749067
u18256938,b88333392
u67104672,b17939631
u51641688,b84770627
u38943505,b57528832
u96905697,b64507769
u81778004,b59304782
u69351677,b63603925
u77484237,b01571761
u30224193,b70855644
u37236630,b13298774
u95042890,b82853645
u06461443,b00629748
u11159744,b72860992
u00984674,b78457511
u81534409,b51068688
u59726619,b74303154
u75525527,b01714936
u96959819,b52842739
u46692287,b02751647
u09479839,b19830299
u89558878,b93745301
u97390297,b10136233
u71890522,b79816155
u58492729,b52217488
u45545047,b11292572
u27484565,b54842512
u99086278,b23760358
u09988113,b42977080
u39974341,b35526856
u78959848,b82237545
u48361482,b79253970
u14191803,b05154189
u75686882,b48177176
u89310958,b91561409
u31875123,b11425731
u62748577,b03946791
u97245355,b19650844
u43129256,b30188578
u94780617,b03946791
u42107152,b03047230
u08701811,b78275112
u73375415,b75622933
u09343094,b54791634
u22624609,b50443121
u91984244,b90764043
u30901325,b12920844
u29694361,b68095955
u66973658,b18939723
u34069686,b60875236
u57328641,b52428602
u09868115,b45033558
u99156920,b80070869
u55403460,b90695144
u19634496,b49553867
u12316433,b73703618
u38368721,b63647498
u72025819,b60484296
u30879161,b21674268
u51733361,b08878060
u93063253,b47581912
u42689137,b70912031
u66776120,b33989802
u19102514,b98115511
u38310234,b83048635
u12181648,b10791681
u30897587,b35526856
u16968302,b91102051
u59624397,b96097640
u94352118,b07378867
u19585970,b47027276
u77344036,b04374540
u01758089,b15268547
u17395820,b33558185
u13597624,b21546847
u26036246,b90593106
u73585105,b51735088
u96713758,b36265270
u72232716,b56816784
u97991951,b97743780
u47152202,b47800807
u12483090,b21231766
u38368721,b41296906
u72021817,b20147450
u78683939,b87762893
u25074593,b61372131
u20590450,b19867465
u84194413,b82853645
u26129499,b13298774
u28554293,b71271368
u27801126,b13254837
u45458094,b78430581
u77331858,b90421686
u45012382,b50869133
u41551166,b33243384
u11177202,b93745301
u33686107,b69594380
u40507714,b77813452
u70931592,b39916665
u97888089,b03946791
u19228047,b17943549
u78424225,b90653923
u20023620,b39837030
u21610895,b59428284
u32266880,b79928088
u52234710,b62349347
u17648214,b20500557
u82243049,b40598851
u06660085,b98335764
u05809252,b86376623
u70968838,b21398815
u24626448,b60423608
u98933574,b07383339
u40666763,b31362596
u72173357,b29576446
u14954666,b51334378
u53278923,b17203966
u66124992,b29802159
u17465935,b07948310
u39657659,b61391034
u85382877,b42349213
u68350933,b69294942
u23896410,b07812624
u77590621,b15869276
u18126056,b74929101
u93143852,b61743606
u04727732,b42920311
u37661087,b14304119
u05711461,b34740941
u09324412,b61694785
u32266495,b00722811
u37592896,b62292824
u85466643,b75275963
u92122903,b04222499
u32751728,b26924525
u21214511,b94889574
u31026561,b82785620
u88291196,b38532418
u80834355,b06327905
u63143657,b80959413
u34227820,b39837030
u30529070,b07278059
u24422920,b40980078
u66970209,b63829192
u39345457,b65629315
u36475611,b75852622
u24791027,b74234897
u45523932,b27179218
u24320745,b84770798
u09404862,b18265073
u46433019,b74442841
u01257267,b56105038
u56127064,b23029053
u60740077,b79928088
u53564523,b00595420
u55830121,b82148195
u56992143,b58323108
u24087748,b10847759
u30521914,b83072744
u73559061,b40598851
u06037009,b74915270
u07857830,b88487078
u87898897,b11338586
u49011838,b44711938
u95124463,b05231805
u69788525,b91712126
u63798214,b26940296
u48000516,b89040055
u66310181,b71734908
u96610731,b98807667
u04440988,b34681163
u67391336,b29738200
u05745575,b66908318
u88463198,b64242065
u82250922,b09589765
u34114582,b11721138
u46370918,b82757661
u51945387,b93241768
u57013229,b62290283
u74094404,b32439426
u78155381,b56806391
u29042194,b19483433
u71095681,b13517988
u11355295,b17347267
u42532766,b52499583
u24728320,b82853645
u76768886,b87709656
u46299117,b36359900
u87925281,b50869133
u69351677,b18705025
u52202738,b62470547
u13130392,b39398529
u60559881,b89024434
u54218466,b29738200
u77254426,b39903678
u48671660,b45072298
u98668723,b30155139
u61823996,b14888446
u95899701,b92260212
u81233460,b67584295
u55329943,b36231626
u08925078,b08349503
u89089165,b42786622
u44862282,b10299423
u62742755,b24276994
u74436132,b21546847
u92182338,b66908318
u46790228,b24915312
u23518370,b88555976
u57765111,b79619792
u66916471,b31808792
u87590888,b78180005
u88516444,b22242111
u69228753,b38422937
u16778523,b33298668
u92916958,b86788370
u91532662,b08349503
u78910637,b83439687
u21666831,b37068431
u48058140,b68986624
u60675077,b23555475
u95015481,b61372131
u26280113,b15460735
u23764965,b31365966
u29240765,b26385014
u64259780,b20114940
u17055473,b64644552
u97610179,b38447018
u06855324,b24365008
u79080026,b88740280
u83790986,b38730188
u69283655,b81292094
u64610245,b20790379
u46567769,b70912031
u42383074,b02688310
u65962023,b92040053
u08473988,b40151793
u81217657,b43173083
u91562378,b79124168
u48879906,b80625075
u41082713,b55703166
u26980276,b21546847
u54148553,b21633717
u40290162,b86788370
u92042806,b09979253
u62712517,b59845564
u12535744,b44944170
u14788793,b70413228
u22210390,b76473315
u59119929,b79662329
u57175916,b75219215
u89222098,b46584434
u71246645,b90052069
u80679910,b65222341
u78542024,b77597364
u83363542,b18530260
u54901031,b60484296
u60854291,b20478240
u68350605,b34681163
u17581034,b80854971
u54850787,b55111127
u50067861,b08157430
u49249126,b61372131
u11701219,b59721679
u37560065,b79357715
u97338470,b51986055
u83190357,b93997659
u58230644,b71102516
u09532974,b10399391
u97498909,b52736396
u40556620,b66132701
u16548533,b93745301
u55137080,b75782829
u33057319,b23760358
u54672927,b18469261
u29678487,b57862088
u31855195,b78275112
u34915234,b82148195
u54500750,b29013369
u75095246,b16993699
u75670678,b47771185
u34059845,b92338731
u11589829,b72813907
u61920359,b20144597
u62004707,b82682340
u03795661,b00525842
u57878897,b41399471
u47509604,b58654737
u11067390,b72374633
u32261600,b82679092
u00418891,b19650844
u17089395,b99014060
u11318860,b61005749
u22486540,b72005521
u48797879,b84502187
u41716143,b83048635
u57197131,b36231626
u77673592,b21674268
u26457293,b66416013
u26800877,b41198847
u90267670,b31687952
u89760080,b34755064
u94623324,b57937614
u72849820,b50275880
u66230908,b61292047
u21127799,b14851058
u36063847,b25044151
u42094279,b22338654
u47119256,b73029799
u32388572,b33470089
u22497171,b25745524
u77076759,b50852802
u76493356,b14304119
u22425167,b59192498
u66765469,b94080022
u86620632,b82972083
u85173080,b08349503
u50345207,b07812624
u14664592,b58888536
u00991293,b62718965
u60138529,b37364308
u81773614,b03047230
u37927435,b27702770
u35762606,b50453414
u59889044,b46271044
u26810226,b05280403
u90360554,b87103879
u89209455,b59126161
u21542808,b59940707
u25465474,b75880737
u80733525,b26354292
u46949741,b07831192
u65490394,b13363712
u73715121,b50602125
u69815652,b18469261
u05075929,b55690375
u58181013,b29738200
u34966368,b67550881
u61307887,b36795461
u45249311,b76040943
u61259480,b49553867
u33354487,b86769740
u81494053,b09589765
u58055060,b50070819
u41236627,b98844131
u54908511,b25797574
u39140454,b51735088
u80588494,b14304119
u50362000,b87589166
u71442538,b56105038
u32307367,b75852622
u42767664,b91712126
u78142980,b05971350
u04437764,b13222925
u55497766,b68965152
u49952837,b83439687
u16284687,b56879260
u78424225,b05947771
u33896824,b64898087
u16744075,b79253970
u58257032,b22475341
u64442900,b91712126
u43970657,b18363826
u50277417,b06403266
u53831622,b23369233
u45528840,b41790290
u72950619,b52217488
u02742084,b00278122
