userID,bookID,prediction
u37758667,b99713185
u36804931,b70395682
u38545854,b44491912
u18096476,b05656321
u58854215,b79292237
u61625934,b97993983
u64476968,b33470089
u13939311,b43699450
u47396744,b36282154
u54404671,b69761665
u65093758,b80524175
u01531244,b68809234
u74274126,b59383347
u95182749,b73712332
u45074926,b09696308
u14916063,b61743606
u91534560,b22050161
u43076058,b77628606
u40738230,b24145081
u64738765,b13186075
u91609906,b73113066
u17361967,b99948252
u86183163,b18265073
u19394645,b03659745
u40309436,b41273391
u89408914,b77508650
u28103686,b80930111
u71672269,b21557753
u61706654,b71255744
u59793387,b98823102
u16724692,b29802159
u21150253,b40906403
u80655742,b07610148
u40475135,b39605350
u83831499,b23760358
u17499045,b69075701
u27207590,b00243271
u83827127,b83758153
u88478795,b15157329
u42091392,b52633024
u70247965,b64524405
u15277345,b64609180
u04561460,b30769966
u61644309,b78504447
u38547235,b84249554
u95421886,b32345857
u66398904,b50384790
u71092881,b51164508
u83723032,b32970530
u56982121,b83075214
u33906012,b11613520
u14526503,b92899961
u83916752,b02254133
u79763698,b16365742
u40305243,b42348056
u46248874,b44446074
u67116404,b64584903
u97191151,b96858988
u51584990,b57279830
u91059438,b69110543
u97089664,b98256804
u19866816,b63025840
u39172607,b28564198
u56436384,b96244732
u72901701,b40089638
u15407727,b52892780
u45026622,b78457511
u64011665,b12526023
u81118317,b97008173
u11318860,b70084872
u89336054,b43270420
u21502437,b38306791
u99543717,b79928088
u08824994,b10032964
u21129961,b68297715
u79938460,b33023213
u60645427,b34348391
u03259927,b15301527
u19553847,b09202651
u43274748,b04289475
u21013883,b41354007
u06695596,b90171057
u95227637,b25575874
u16696399,b17574946
u84435683,b15268547
u00608846,b30188578
u20333822,b22459189
u80168941,b42977080
u56275488,b26953382
u43634493,b36064815
u63030385,b64985983
u34247346,b23109010
u85417621,b03047230
u40217896,b33061839
u36887757,b59428284
u38895905,b41503394
u61908740,b82853645
u77485951,b51191220
u83323525,b26940296
u71133221,b25172782
u85174026,b20191328
u86183163,b25097462
u09379499,b33624595
u24144842,b51986837
u14840127,b86254243
u83926401,b29576446
u14973722,b05487017
u72435762,b33009412
u47420838,b17820095
u16020979,b31753921
u06298421,b12674597
u71412071,b10078983
u06735615,b75438842
u30901325,b30847837
u85047258,b23537599
u06583026,b41399471
u34378240,b13716034
u31723091,b91784359
u10883047,b32289312
u27134300,b37657413
u16340544,b19867465
u81887613,b99989469
u55163843,b72860694
u54769830,b22016281
u76552118,b12526023
u55823538,b34002311
u02389632,b19394535
u61915780,b36766414
u57197131,b11693904
u89035067,b08772988
u67750003,b57218619
u10778825,b78457511
u77043977,b13779660
u38598201,b84770798
u91838811,b73923154
u79081695,b82785620
u50732332,b60484296
u81363637,b10335589
u24212635,b16156012
u53139830,b01936956
u75095246,b12044936
u96591027,b16404249
u30838587,b21231766
u81729176,b75286945
u55003901,b82415888
u09866501,b04128882
u08005445,b17244552
u23826595,b21557753
u12513149,b90763880
u18567063,b13061166
u73542572,b39903678
u32377455,b64336742
u59728645,b14632405
u35379573,b98581094
u05897446,b16476977
u17170720,b33699537
u07437410,b07812624
u28811587,b68504138
u63889538,b57276379
u30819768,b13178712
u45637994,b22227603
u63877685,b35069497
u28989330,b89948845
u66149038,b04529407
u18040686,b07161961
u20333822,b55777158
u72928644,b12869668
u91812581,b14836170
u24949491,b83261549
u39088489,b83278802
u24382558,b02653820
u89244062,b37548208
u92899534,b74821603
u23047945,b72627411
u51373987,b39989034
u23368163,b28190473
u16317576,b38809723
u36867482,b07738636
u27319897,b57828547
u56265479,b46883929
u23358116,b33084179
u85546554,b22227603
u85592917,b56352884
u06549807,b61643514
u30196383,b18591671
u58838965,b40536702
u96113934,b76677797
u44519325,b08846783
u26363665,b14847928
u13452665,b59769368
u15192312,b11798024
u87059406,b21398815
u61617652,b83638329
u64009305,b58607054
u32930395,b76677797
u72684049,b09399885
u20538665,b91456846
u22933929,b38020891
u14754043,b39793559
u12562266,b63829192
u91210006,b46365271
u00542280,b75100696
u76872541,b62061351
u38369958,b53115340
u64180998,b04242339
u06900861,b36231626
u71095681,b64065590
u17701092,b02061575
u12615306,b73400680
u17949515,b32938031
u15407727,b06885622
u29402755,b72493607
u92644589,b93745301
u43267586,b06319328
u72272944,b79447261
u39388048,b10638923
u86417785,b03047230
u07860004,b17952463
u17824029,b56337803
u77134522,b20200244
u52197509,b64045516
u75605837,b55528746
u66965834,b66688293
u37503638,b71229776
u98698146,b01645723
u75805671,b11516322
u15340275,b27073726
u68032226,b50627544
u49234878,b49821425
u06418798,b70016806
u59622201,b46006537
u54292662,b54597883
u57620334,b16385735
u84425802,b92563633
u98483112,b56105038
u20792456,b17482278
u52185752,b59038427
u40734619,b59555104
u84566736,b86035235
u41678672,b26385014
u71283460,b28482269
u65467655,b86740117
u29397748,b84521557
u05428665,b14962256
u24801398,b93281914
u97766847,b93186213
u65310933,b61005749
u18352798,b08361489
u40025034,b70715493
u81287895,b71271368
u07846868,b65786713
u01091621,b27977641
u56334923,b79083587
u43534076,b14103954
u95165766,b26138336
u32145814,b52842739
u15678617,b76040943
u87209186,b60404308
u39243620,b77508650
u44745846,b73005358
u70005387,b23378256
u47249985,b16830510
u07055337,b25691100
u76453247,b58169611
u37997600,b92338731
u54021665,b15157329
u62915024,b84822634
u39804565,b25161535
u84104407,b20877763
u98510845,b99519260
u78843013,b59192498
u38418998,b33342762
u64520146,b65442043
u05502569,b17064684
u74053933,b53423202
u22469747,b80143734
u38280585,b57002888
u42532766,b94595938
u06703166,b71606543
u37579736,b44313026
u87528483,b41764391
u29467060,b66373100
u74813340,b70664431
u80478766,b05376454
u98882876,b79815294
u22122241,b54042654
u44928434,b42903412
u22857125,b24293098
u99072303,b33110278
u97089664,b39657654
u97428867,b12526023
u37261107,b52736396
u28069070,b07278059
u11572358,b71020602
u63512565,b38399229
u70158926,b79673345
u42402141,b29502532
u53139830,b23029053
u00015114,b44645971
u94201910,b06167371
u53264624,b07991974
u87971643,b03812811
u93594365,b15764467
u66999227,b89681513
u38534545,b71263254
u60927137,b19516972
u87799363,b85483140
u91067004,b76149917
u77378041,b51042772
u24668625,b60848425
u09097314,b51332181
u58672251,b11179371
u49589094,b35526856
u47901313,b81890359
u76860820,b71229776
u40124421,b84494926
u99057373,b18939723
u18596064,b57704283
u84143705,b81697368
u80039956,b77570144
u25866990,b42637407
u31265568,b37897890
u34719107,b05540735
u33023197,b91561409
u01192303,b36972912
u12063022,b62223240
u89832961,b33733144
u99023845,b60882672
u66381018,b88487078
u91688965,b13408974
u82920466,b05154189
u53093090,b23904035
u32957989,b40046591
u03407874,b25745524
u48764529,b90171057
u07687298,b79082541
u11518822,b36398057
u76213981,b08135061
u05683639,b73029799
u28507242,b55504448
u59376996,b78447008
u20721574,b80615876
u79559894,b22670955
u98385002,b18269786
u07679441,b10776739
u09217487,b78183028
u43188614,b84653707
u95744085,b65558862
u16625721,b08319340
u04644558,b60783224
u39140454,b52018372
u87183354,b10377853
u09797759,b16476977
u88903696,b83982250
u39456243,b93508728
u55143314,b44628555
u99057373,b42989183
u61498569,b14991172
u24822345,b74511960
u38842765,b21048199
u02634444,b26385014
u29092408,b49329299
u93429630,b14583516
u04844640,b27593528
u45911616,b67956548
u52468382,b37788659
u21909758,b63603925
u63151912,b16024414
u69974472,b94600057
u55125989,b02981164
u57048489,b76219626
u50292595,b25745524
u77114690,b61252494
u81081648,b86085751
u37750229,b39088089
u20874046,b83882616
u01595597,b38877642
u39578564,b67253008
u26690512,b13819451
u06662861,b19867465
u15273524,b29802159
u10494602,b21935145
u30819768,b09123950
u22858711,b31362596
u22452383,b75901207
u16051566,b57283428
u81582137,b47078971
u59095648,b73861346
u24863978,b19657672
u63701454,b09049778
u86426726,b98581094
u80433782,b34233906
u72274219,b75366463
u01868257,b86785429
u27063280,b63106643
u77417576,b15869276
u54434843,b04222499
u56614639,b76177361
u37713449,b74167560
u05753831,b26651756
u53135701,b87674095
u53191000,b23676302
u62063514,b22338654
u34899198,b65629315
u24259549,b52625686
u45685342,b88263678
u92515797,b88562055
u04724171,b47878217
u30048766,b96677697
u00997138,b40596696
u73488237,b60470430
u48209641,b05472704
u90323974,b05231805
u31795061,b07378867
u08926763,b17581033
u19078435,b19687370
u73824859,b10302742
u40248621,b51365796
u42567877,b55180043
u47614464,b09116351
u64714864,b06618138
u81798559,b52438974
u78404135,b14632405
u46192389,b73347947
u37075094,b42749067
u40298447,b37657413
u53246589,b73933163
u64193680,b57002888
u92295412,b68605354
u41448205,b42283267
u65815425,b71599980
u43767789,b69148257
u99294028,b31362596
u99057373,b55852933
u12815673,b94907376
u32388085,b98514694
u83651058,b00447967
u50842674,b33699537
u01270381,b99354529
u53166880,b75173018
u11036989,b66664015
u14612166,b41296906
u49642288,b43014562
u17636373,b00793888
u34678626,b90354954
u41279517,b14796819
u39281569,b42590814
u26702899,b90457746
u98313069,b62325202
u57595207,b10206556
u24087748,b02880533
u05970555,b22652791
u29195945,b76329691
u89253671,b62853608
u25173978,b60067885
u65410337,b23461395
u15052333,b07563168
u34215184,b10777987
u30323112,b82757636
u52540578,b39989034
u01872460,b33381231
u78643696,b75979651
u70158926,b19537558
u73710136,b18610759
u50586314,b88754191
u49581960,b28482269
u65935295,b25896797
u41573946,b73376868
u28431647,b52028207
u79419581,b59069815
u67462440,b73098962
u68361419,b48931794
u14280576,b08122618
u12347426,b48421113
u40217896,b20970215
u45244247,b08545824
u06304442,b05273419
u40271177,b77333717
u91210006,b39837030
u07437410,b96661420
u77731664,b89407525
u74493122,b64672912
u92220799,b93241768
u63511462,b71904117
u25413424,b30307775
u25553227,b55111127
u18266253,b88947899
u20890693,b79815294
u89255444,b86152753
u43970542,b11526364
u80710593,b10340684
u71577340,b25108448
u59150285,b78275112
u16333164,b42920311
u02943535,b17718695
u36634167,b78008834
u91008278,b56679875
u47928318,b55774629
u34982956,b98986192
u25413424,b66550129
u59999954,b19847589
u64217440,b67550881
u35605070,b88947899
u04718192,b29316857
u41662132,b98823102
u78674122,b90796075
u93307494,b47971024
u35361860,b33781701
u33613344,b50966235
u58959442,b33084179
u72866783,b74575407
u09618133,b03144368
u39243620,b59953121
u20499873,b93150761
u08899840,b18847511
u45884805,b90302136
u46171578,b21635062
u27196378,b58973293
u10364547,b50070819
u20625729,b57528832
u13891964,b41331137
u04353573,b05231805
u95074722,b33268229
u91562378,b11284458
u39330888,b50384790
u12587797,b76040943
u67284071,b57123038
u15669611,b51191220
u36400510,b54239616
u03567338,b54042654
u98071387,b57528832
u02311363,b09365531
u22709549,b02994747
u81545593,b36231626
u77043977,b06642675
u94013294,b63673377
u13116044,b46983724
u47863431,b78350851
u37935818,b80339332
u99943906,b14991172
u47974378,b48920321
u71371398,b55147951
u92796604,b62307846
u76493916,b07453967
u63872610,b58258775
u75961929,b68809234
u89959055,b68009767
u47943222,b81364920
u02851985,b06802134
u00247503,b60950824
u67927839,b26239636
u52945063,b55994348
u77562248,b16474359
u97921066,b60373143
u04645720,b88412014
u76988304,b96244732
u92124360,b23555475
u25919549,b94847436
u38072764,b73807294
u46868540,b04820955
u29314456,b70664431
u37684741,b96504730
u56721037,b94139659
u41959013,b90617158
u78631093,b56581283
u30601002,b04901584
u59728645,b26651767
u77404139,b91067250
u80523306,b78425493
u80691474,b78776371
u86314993,b12151882
u41271188,b24941696
u79244850,b21400871
u11734411,b31055466
u87843133,b66416013
u93986318,b57828547
u19363698,b29802159
u29197075,b95835140
u51288595,b34074297
u56970745,b02880533
u57756238,b57528832
u58284184,b25575874
u87649919,b87762893
u97870789,b25020940
u03946016,b59960434
u11077810,b31122846
u55940350,b85255296
u61656586,b26371791
u63723348,b15869276
u27224511,b31475886
u51352105,b12022898
u49696435,b56792633
u96523087,b38733877
u31731791,b09304076
u08570616,b34149514
u19585878,b47053602
u53931856,b36359900
u89637993,b99519260
u22905938,b93745301
u26690512,b86268307
u32389260,b93241768
u97632515,b23986868
u45341701,b10567312
u77953582,b23409289
u81747174,b42283267
u05448486,b83570174
u55526161,b29576446
u16317576,b22348421
u13933041,b71450314
u89149123,b11714858
u78069696,b80506673
u13272452,b29802159
u11644181,b95656028
u10483576,b58530403
u52653786,b79676224
u55673633,b84239754
u94849255,b98220261
u56733818,b78647061
u47608832,b32857815
u14896157,b85132324
u06333561,b44270946
u26861742,b37122469
u03738218,b51553763
u63662742,b80339332
u19662673,b87284015
u20185977,b10335589
u52982692,b25673077
u28815387,b47462205
u88569844,b56779366
u91745627,b60484296
u34196022,b34652463
u57539675,b52929604
u45642446,b14689682
u60842214,b56105038
u57770116,b26924525
u56275488,b63796693
u49972117,b68725737
u55232291,b65186549
u93432871,b83075214
u68221858,b73176165
u84684403,b54043673
u93815296,b31165595
u32899628,b71005952
u98063507,b83277646
u48880806,b41516337
u51712922,b29520915
u52624861,b29576446
u98510845,b31891913
u99944945,b44883412
u25772268,b05994307
u15408558,b90697129
u47150632,b17875131
u46918993,b14267582
u26056926,b32751556
u44413868,b77430629
u67097567,b67967555
u55881123,b35390095
u29914551,b51050771
u74182060,b81323559
u15151124,b52842739
u76703465,b83633996
u12394009,b13716034
u92098250,b01697173
u89811916,b69647795
u65590032,b91417770
u62476721,b06313374
u78342669,b57266227
u72995370,b72926591
u99454356,b50598734
u31803168,b27595818
u79472970,b80148620
u79447305,b91516518
u49123328,b20480775
u65261372,b23760358
u19200781,b80393221
u13420738,b35262556
u34909287,b54996388
u82351610,b44986199
u14230627,b69989437
u09087710,b48084687
u09343094,b03516455
u39503582,b76610839
u53224373,b26810801
u27766252,b14946368
u21843642,b07045204
u31854712,b08916036
u31174338,b56738263
u40113408,b41715593
u35648645,b83600098
u74220661,b70983385
u78111866,b61652491
u64276940,b30733957
u13597624,b46584434
u34161606,b35765595
u00442993,b26194138
u68343570,b96621963
u13855641,b01136753
u36744906,b95835140
u96591534,b07831192
u49920059,b78392111
u60180309,b14396129
u98118118,b74821603
u16027889,b37889001
u38399675,b16033027
u08676506,b35898594
u33907495,b42839996
u37429165,b79098002
u29210238,b97921662
u27134300,b20358707
u47439388,b02984754
u39780416,b64297339
u72661248,b84694470
u21345561,b60484296
u10457331,b12466097
u13431941,b22242111
u95659907,b17581033
u37429165,b44377908
u25680174,b80070869
u05378267,b27125652
u26479509,b89115141
u56051010,b96756396
u90681353,b43693598
u58451547,b78425493
u40969376,b15268547
u34639302,b08914583
u15656403,b91418854
u79889744,b96415956
u00840685,b72545062
u29101817,b55111127
u78142980,b02390412
u29197075,b05472704
u57565666,b96533725
u80222599,b11997124
u12587797,b59248773
u36406172,b81166341
u39034379,b30558713
u85868986,b60802544
u31703453,b09089626
u30202000,b48343969
u22317377,b24108456
u55608621,b86763538
u87194638,b29738200
u42598253,b14304119
u99294028,b66646834
u79558973,b24836659
u83397652,b38892937
u80712308,b76107444
u78450365,b42808368
u59138468,b65481557
u54086461,b76982320
u04342358,b17228209
u39780416,b47935301
u39893409,b83291643
u66826024,b79253970
u17941893,b53773789
u50341443,b44663416
u30083601,b09123950
u84502200,b39837030
u89238331,b31034234
u89149123,b56779366
u64681947,b31964420
u91061432,b53545849
u02387553,b38532418
u71313113,b44663416
u13741411,b58230280
u23076606,b13298774
u33445941,b32727723
u84510591,b13989244
u72392993,b29576446
u67044925,b00450789
u21332587,b86109729
u03321012,b68254815
u51104489,b63721105
u98535966,b80524175
u45251914,b24071075
u22853480,b39410493
u40221396,b86788370
u16088176,b48676763
u25671544,b69294942
u85145621,b92563633
u31915768,b51573020
u18702525,b98824412
u62446972,b64609180
u71996208,b80534742
u12048897,b82203807
u77336378,b01114022
u86141198,b71606543
u31770104,b19687370
u64851124,b14024522
u96328255,b13659180
u17413721,b66191127
u32439021,b82757636
u99543717,b39139514
u47476041,b55847701
u49529188,b65629315
u46669288,b93281914
u36439606,b83251519
u45924572,b48335940
u07579133,b35693434
u77056533,b04222499
u44986397,b89141222
u05308552,b94825634
u05256088,b29738200
u54761702,b75219215
u69784065,b20144597
u64681988,b03671144
u51407711,b37561733
u74428963,b21196415
u37761260,b47027276
u25643870,b87968866
u54434843,b81940295
u58009017,b44915069
u27732154,b01788481
u41819611,b14851058
u79606254,b19867465
u50842814,b64278334
u33923576,b64822362
u49738203,b62325202
u47430962,b09049778
u24318462,b47321460
u25130436,b52580354
u94038052,b73241078
u73681010,b69347052
u60777587,b67286986
u06784787,b40723009
u25413424,b92037806
u92137613,b39649873
u75658528,b52729261
u73736736,b87674095
u02742084,b58444139
u39016432,b06802134
u45020375,b31988440
u93307494,b33860867
u79754958,b01052259
u15408558,b38587885
u09727257,b21810982
u47363744,b77708719
u39252643,b93239080
u85861550,b91229724
u23306074,b86610475
u98755188,b58705047
u89272292,b39216951
u00885403,b02037149
u56827634,b12151882
u47066348,b69444786
u48854466,b76040943
u98825270,b51612619
u33399751,b57574820
u94996121,b41177965
u98065054,b81900502
u01680080,b82148195
u82114895,b78275112
u21771257,b97451860
u07200287,b01571761
